date,open,close,high,low,volume,turnover,increase,increase_rate,increase_amount,exchange_rate,code
2019-12-03,52.4,51.56,54.5,50.73,123855,645145176.0,7.46,2.04,1.03,67.4,688358
2019-12-04,49.25,45.17,49.25,44.99,64697,299669704.0,8.26,-12.39,-6.39,35.21,688358
2019-12-05,44.68,44.65,45.86,44.44,37973,170791419.0,3.14,-1.15,-0.52,20.66,688358
2019-12-06,44.04,44.01,44.91,43.85,28272,125041102.0,2.37,-1.43,-0.64,15.39,688358
2019-12-09,44.24,44.67,44.86,44.03,26165,116328250.0,1.89,1.5,0.66,14.24,688358
2019-12-10,44.5,46.3,48.09,44.05,54548,252626098.0,9.04,3.65,1.63,29.68,688358
2019-12-11,45.5,45.85,47.43,45.3,30898,142855116.0,4.6,-0.97,-0.45,16.81,688358
2019-12-12,46.06,45.4,46.8,45.3,20788,95893960.0,3.27,-0.98,-0.45,11.31,688358
2019-12-13,45.75,45.11,45.84,44.72,17433,78585417.0,2.47,-0.64,-0.29,9.49,688358
2019-12-16,45.09,45.51,45.55,45.01,15184,68775856.0,1.2,0.89,0.4,8.26,688358
2019-12-17,45.68,46.09,46.55,45.46,21216,97230371.0,2.4,1.27,0.58,11.55,688358
2019-12-18,46.34,47.52,48.04,46.1,30553,144354200.0,4.21,3.1,1.43,16.63,688358
2019-12-19,47.5,47.3,47.95,47.01,20212,95797474.0,1.98,-0.46,-0.22,11.0,688358
2019-12-20,47.33,47.2,48.78,47.2,22534,108009518.0,3.34,-0.21,-0.1,12.26,688358
2019-12-23,47.15,45.85,47.22,45.8,18124,84102561.0,3.01,-2.86,-1.35,9.86,688358
2019-12-24,45.88,46.45,46.47,45.88,9852,45522049.0,1.29,1.31,0.6,5.36,688358
2019-12-25,46.44,46.6,46.95,46.2,12810,59834973.0,1.61,0.32,0.15,6.97,688358
2019-12-26,48.81,50.64,53.09,48.81,57849,294064586.0,9.18,8.67,4.04,31.48,688358
2019-12-27,52.0,51.2,52.5,50.88,36758,190311526.0,3.2,1.11,0.56,20.0,688358
2019-12-30,50.21,50.0,51.51,49.89,24930,126164913.0,3.16,-2.34,-1.2,13.57,688358
2019-12-31,49.98,51.31,52.5,49.85,22787,116935065.0,5.3,2.62,1.31,12.4,688358
2020-01-02,51.52,50.94,51.88,50.38,18621,94957327.0,2.92,-0.72,-0.37,10.13,688358
2020-01-03,51.33,51.28,51.33,50.61,11116,56693187.0,1.41,0.67,0.34,6.05,688358
2020-01-06,50.88,51.1,51.27,50.51,13124,66755182.0,1.48,-0.35,-0.18,7.14,688358
2020-01-07,51.3,51.85,51.88,50.61,15410,79066989.0,2.49,1.47,0.75,8.39,688358
2020-01-08,51.57,51.08,52.97,50.78,19017,98735560.0,4.22,-1.49,-0.77,10.35,688358
2020-01-09,51.4,52.27,52.68,51.39,15984,83234539.0,2.53,2.33,1.19,8.7,688358
2020-01-10,52.66,51.42,52.66,51.39,11964,62130717.0,2.43,-1.63,-0.85,6.51,688358
2020-01-13,51.64,51.47,51.65,50.7,11236,57422741.0,1.85,0.1,0.05,6.11,688358
2020-01-14,51.58,52.16,52.4,51.38,12454,64584248.0,1.98,1.34,0.69,6.78,688358
2020-01-15,51.8,51.66,51.92,51.18,8824,45429178.0,1.42,-0.96,-0.5,4.8,688358
2020-01-16,51.67,53.15,53.35,51.34,17900,94470767.0,3.89,2.88,1.49,9.74,688358
2020-01-17,53.24,54.8,55.36,52.78,24024,130524288.0,4.85,3.1,1.65,13.07,688358
2020-01-20,54.82,55.76,57.25,54.82,23378,130910088.0,4.43,1.75,0.96,12.72,688358
2020-01-21,56.1,54.03,57.55,53.71,22490,124383969.0,6.89,-3.1,-1.73,12.24,688358
2020-01-22,54.03,55.2,56.0,51.9,18052,96782948.0,7.59,2.17,1.17,9.82,688358
2020-01-23,54.9,53.54,55.99,52.56,13736,74250137.0,6.21,-3.01,-1.66,7.47,688358
2020-02-03,47.99,49.96,52.27,47.15,19414,96812748.0,9.56,-6.69,-3.58,10.57,688358
2020-02-04,50.1,55.07,55.5,50.1,24921,133276765.0,10.81,10.23,5.11,13.56,688358
2020-02-05,55.99,59.99,59.99,54.47,30639,175882744.0,10.02,8.93,4.92,16.67,688358
2020-02-06,60.18,60.42,65.96,58.88,33402,206951004.0,11.8,0.72,0.43,18.18,688358
2020-02-07,59.7,61.67,62.78,58.0,21124,128276615.0,7.91,2.07,1.25,11.5,688358
2020-02-10,61.46,59.45,61.67,58.63,17918,107749539.0,4.93,-3.6,-2.22,9.75,688358
2020-02-11,58.98,57.58,59.44,57.01,11223,65063478.0,4.09,-3.15,-1.87,6.11,688358
2020-02-12,57.45,59.0,59.94,57.45,15555,91954984.0,4.32,2.47,1.42,8.47,688358
2020-02-13,58.88,58.87,59.92,57.4,17189,101131754.0,4.27,-0.22,-0.13,9.35,688358
2020-02-14,59.0,58.06,60.0,57.24,15612,91634714.0,4.69,-1.38,-0.81,8.5,688358
2020-02-17,58.06,61.88,62.4,58.05,24035,146627886.0,7.49,6.58,3.82,13.08,688358
2020-02-18,61.71,61.62,62.9,60.5,14664,90306231.0,3.88,-0.42,-0.26,7.98,688358
2020-02-19,61.22,61.35,61.62,60.38,10132,61841319.0,2.01,-0.44,-0.27,5.51,688358
2020-02-20,61.6,61.85,62.91,60.78,17378,107503393.0,3.47,0.81,0.5,9.46,688358
2020-02-21,61.49,60.76,61.79,60.6,10864,66359208.0,1.92,-1.76,-1.09,5.91,688358
2020-02-24,60.2,65.99,66.6,60.15,25754,164614727.0,10.62,8.61,5.23,14.02,688358
2020-02-25,64.09,69.78,71.3,64.05,23325,159706238.0,10.99,5.74,3.79,12.69,688358
2020-02-26,69.5,67.55,73.2,67.02,20507,144230037.0,8.86,-3.2,-2.23,11.16,688358
2020-02-27,67.25,69.94,71.16,67.0,12375,85345370.0,6.16,3.54,2.39,6.73,688358
2020-02-28,67.98,65.99,71.86,65.16,15399,106135322.0,9.58,-5.65,-3.95,8.38,688358
2020-03-02,65.8,76.09,78.8,65.7,16302,119485921.0,19.85,15.31,10.1,8.87,688358
2020-03-03,79.7,77.2,84.5,76.8,21328,172060391.0,10.12,1.46,1.11,11.61,688358
2020-03-04,75.88,81.01,81.8,73.63,15589,119158645.0,10.58,4.94,3.81,8.48,688358
2020-03-05,81.21,79.59,81.92,77.25,10482,84067146.0,5.76,-1.75,-1.42,5.7,688358
2020-03-06,77.6,79.23,81.5,77.6,7809,62570216.0,4.9,-0.45,-0.36,4.25,688358
2020-03-09,78.0,77.3,81.0,76.32,7543,59388091.0,5.91,-2.44,-1.93,4.1,688358
2020-03-10,76.0,78.18,79.5,72.08,12480,94252750.0,9.6,1.14,0.88,6.79,688358
2020-03-11,78.5,77.4,80.58,77.35,4910,38833047.0,4.13,-1.0,-0.78,2.67,688358
2020-03-12,77.4,74.98,79.91,74.0,6556,50430473.0,7.64,-3.13,-2.42,3.57,688358
2020-03-13,70.01,73.02,76.3,70.01,7024,51345221.0,8.39,-2.61,-1.96,3.82,688358
2020-03-16,73.5,68.06,75.2,68.06,9991,70785505.0,9.78,-6.79,-4.96,5.44,688358
2020-03-17,69.8,67.1,70.5,64.44,9060,60708592.0,8.9,-1.41,-0.96,4.93,688358
2020-03-18,68.49,67.8,70.78,67.55,5433,37668857.0,4.81,1.04,0.7,2.96,688358
2020-03-19,69.8,65.21,69.8,64.1,6397,41937669.0,8.41,-3.82,-2.59,3.48,688358
2020-03-20,65.68,65.34,67.78,64.69,4552,30007981.0,4.74,0.2,0.13,2.48,688358
2020-03-23,65.03,67.26,72.27,63.03,9942,65634364.0,14.14,2.94,1.92,5.41,688358
2020-03-24,67.88,71.98,72.0,67.88,9895,70275523.0,6.13,7.02,4.72,5.38,688358
2020-03-25,73.52,73.9,76.43,72.0,6428,47685041.0,6.15,2.67,1.92,3.5,688358
2020-03-26,73.1,75.35,76.5,72.07,4556,34138840.0,5.99,1.96,1.45,2.48,688358
2020-03-27,75.35,71.87,77.79,70.33,6963,50633425.0,9.9,-4.62,-3.48,3.79,688358
2020-03-30,71.88,68.62,72.12,68.2,4517,31567063.0,5.45,-4.52,-3.25,2.46,688358
2020-03-31,68.83,68.65,69.38,67.01,3725,25449201.0,3.45,0.04,0.03,2.03,688358
2020-04-01,68.65,65.5,69.8,65.15,8894,58977412.0,6.77,-4.59,-3.15,4.84,688358
2020-04-02,65.38,66.77,66.89,64.2,4475,29555964.0,4.11,1.94,1.27,2.44,688358
2020-04-03,66.01,69.25,69.48,66.01,6332,43419323.0,5.2,3.71,2.48,3.45,688358
2020-04-07,69.88,72.8,73.8,69.88,5596,40588592.0,5.66,5.13,3.55,3.05,688358
2020-04-08,72.18,70.88,72.75,70.65,2745,19543122.0,2.88,-2.64,-1.92,1.49,688358
2020-04-09,71.12,74.7,74.73,70.0,4922,35728170.0,6.67,5.39,3.82,2.68,688358
2020-04-10,73.68,72.02,75.5,71.81,3924,28882172.0,4.94,-3.59,-2.68,2.14,688358
2020-04-13,71.0,74.36,76.26,71.0,4690,34739677.0,7.3,3.25,2.34,2.55,688358
2020-04-14,73.68,76.94,77.1,72.99,3789,28552342.0,5.53,3.47,2.58,2.06,688358
2020-04-15,75.8,78.65,80.95,75.8,6669,52536108.0,6.69,2.22,1.71,3.63,688358
