date,open,close,high,low,volume,turnover,increase,increase_rate,increase_amount,exchange_rate,code
2020-02-21,60.0,60.2,78.0,59.0,349120,2213227770.0,58.0,83.76,27.44,63.92,688177
2020-02-24,62.0,60.9,64.0,57.92,181165,1110562153.0,10.1,1.16,0.7,33.17,688177
2020-02-25,60.49,62.01,63.63,59.89,132765,826736222.0,6.14,1.82,1.11,24.31,688177
2020-02-26,61.99,56.25,62.9,56.03,136292,795975121.0,11.08,-9.29,-5.76,24.95,688177
2020-02-27,55.36,51.95,56.17,51.36,98857,526016585.0,8.55,-7.64,-4.3,18.1,688177
2020-02-28,50.01,50.95,53.98,49.5,70629,367046307.0,8.62,-1.92,-1.0,12.93,688177
2020-03-02,51.87,53.75,54.2,50.3,74573,386777334.0,7.65,5.5,2.8,13.65,688177
2020-03-03,54.88,53.36,56.12,53.26,61487,334497488.0,5.32,-0.73,-0.39,11.26,688177
2020-03-04,52.0,62.0,63.1,51.18,139779,796915200.0,22.34,16.19,8.64,25.59,688177
2020-03-05,60.2,61.58,64.98,60.2,102976,643309074.0,7.71,-0.68,-0.42,18.85,688177
2020-03-06,62.5,61.78,65.5,61.2,92585,589940428.0,6.98,0.32,0.2,16.95,688177
2020-03-09,61.5,62.88,65.95,60.3,93994,597452450.0,9.15,1.78,1.1,17.21,688177
2020-03-10,62.5,58.32,63.5,56.28,87462,514170034.0,11.48,-7.25,-4.56,16.01,688177
2020-03-11,58.25,57.01,60.09,56.51,66819,387015589.0,6.14,-2.25,-1.31,12.23,688177
2020-03-12,56.24,54.28,57.89,53.77,52163,287377600.0,7.23,-4.79,-2.73,9.55,688177
2020-03-13,51.5,52.04,53.17,50.1,53120,273926003.0,5.66,-4.13,-2.24,9.73,688177
2020-03-16,52.5,51.69,54.82,51.52,52860,279840131.0,6.34,-0.67,-0.35,9.68,688177
2020-03-17,52.02,52.3,53.47,49.62,46875,241605066.0,7.45,1.18,0.61,8.58,688177
2020-03-18,52.5,50.39,53.92,50.39,40105,210032765.0,6.75,-3.65,-1.91,7.34,688177
2020-03-19,50.8,52.5,52.86,50.16,36366,186932335.0,5.36,4.19,2.11,6.66,688177
2020-03-20,52.71,53.55,54.0,52.1,36588,194640532.0,3.62,2.0,1.05,6.7,688177
2020-03-23,51.8,50.44,52.9,50.11,29543,151596801.0,5.21,-5.81,-3.11,5.41,688177
2020-03-24,51.56,51.5,52.88,49.89,35084,180443013.0,5.93,2.1,1.06,6.42,688177
2020-03-25,52.62,52.23,52.79,51.66,29003,151562696.0,2.19,1.42,0.73,5.31,688177
2020-03-26,51.7,50.6,51.7,50.3,31273,159020507.0,2.68,-3.12,-1.63,5.73,688177
2020-03-27,51.16,48.75,51.21,48.5,30993,154524971.0,5.36,-3.66,-1.85,5.67,688177
2020-03-30,46.96,45.35,47.49,45.11,37103,170753489.0,4.88,-6.97,-3.4,6.79,688177
2020-03-31,45.95,44.35,46.18,43.42,29277,129904441.0,6.09,-2.21,-1.0,5.36,688177
2020-04-01,44.06,43.88,45.0,43.51,16635,73635530.0,3.36,-1.06,-0.47,3.05,688177
2020-04-02,44.02,46.21,46.21,43.47,21806,97965643.0,6.24,5.31,2.33,3.99,688177
2020-04-03,45.82,47.02,47.17,45.38,23469,108452198.0,3.87,1.75,0.81,4.3,688177
2020-04-07,47.3,47.08,47.65,46.8,17574,82987279.0,1.81,0.13,0.06,3.22,688177
2020-04-08,47.0,47.47,48.8,46.55,20730,99320365.0,4.78,0.83,0.39,3.8,688177
2020-04-09,47.45,47.99,48.18,47.09,15337,73349862.0,2.3,1.1,0.52,2.81,688177
2020-04-10,48.34,43.55,48.34,43.55,46875,211818609.0,9.98,-9.25,-4.44,8.58,688177
2020-04-13,42.99,41.82,42.99,41.25,25560,107583243.0,4.0,-3.97,-1.73,4.68,688177
2020-04-14,41.62,42.33,42.8,41.5,19993,84269967.0,3.11,1.22,0.51,3.66,688177
2020-04-15,42.46,42.92,44.18,42.05,27082,117691591.0,5.03,1.39,0.59,4.96,688177
2020-04-16,42.72,44.2,44.87,42.5,22994,101535244.0,5.52,2.98,1.28,4.21,688177
2020-04-17,44.35,43.18,44.69,43.17,18358,80097431.0,3.44,-2.31,-1.02,3.36,688177
2020-04-20,42.52,42.99,43.63,42.52,12577,54126436.0,2.57,-0.44,-0.19,2.3,688177
2020-04-21,42.84,43.01,43.89,42.64,12992,56306167.0,2.91,0.05,0.02,2.38,688177
2020-04-22,43.02,44.25,44.61,42.55,20680,90849279.0,4.79,2.88,1.24,3.79,688177
2020-04-23,44.3,44.38,45.45,44.0,19334,86919696.0,3.28,0.29,0.13,3.54,688177
2020-04-24,44.7,43.35,44.7,43.1,14044,61309889.0,3.61,-2.32,-1.03,2.57,688177
2020-04-27,43.39,42.69,43.5,42.5,12319,52769036.0,2.31,-1.52,-0.66,2.26,688177
2020-04-28,42.71,43.68,44.28,41.42,21977,95291052.0,6.7,2.32,0.99,4.02,688177
2020-04-29,44.2,43.68,44.5,43.37,17702,77876447.0,2.59,0.0,0.0,3.24,688177
2020-04-30,43.7,45.03,45.5,43.21,25279,112540961.0,5.24,3.09,1.35,4.63,688177
2020-05-06,45.98,47.51,48.0,45.86,29391,138732716.0,4.75,5.51,2.48,5.38,688177
2020-05-07,47.32,47.5,48.7,46.8,28684,136603473.0,4.0,-0.02,-0.01,5.25,688177
2020-05-08,47.49,48.05,48.68,47.35,24918,119977664.0,2.8,1.16,0.55,4.56,688177
2020-05-11,49.0,48.32,49.93,47.86,21203,103587381.0,4.31,0.56,0.27,3.88,688177
2020-05-12,48.38,49.1,49.78,47.47,18670,91303003.0,4.78,1.61,0.78,3.42,688177
