date,open,close,high,low,volume,turnover,increase,increase_rate,increase_amount,exchange_rate,code
2022-12-08,33.31,39.97,39.97,33.31,19532,77774061.03,23.99,43.98,12.21,6.1,001333
2022-12-09,41.95,42.4,43.97,39.99,194002,817956154.78,9.96,6.08,2.43,60.63,001333
2022-12-12,38.18,38.16,40.0,38.16,108085,416643790.71,4.34,-10.0,-4.24,33.78,001333
2022-12-13,36.19,34.34,36.53,34.34,103355,361186447.38,5.74,-10.01,-3.82,32.3,001333
2022-12-14,33.5,34.56,35.17,33.5,70819,244171460.72,4.86,0.64,0.22,22.13,001333
2022-12-15,34.22,32.89,34.23,32.76,74147,246011673.99,4.25,-4.83,-1.67,23.17,001333
2022-12-16,32.7,31.23,32.89,31.06,70092,222298231.63,5.56,-5.05,-1.66,21.9,001333
2022-12-19,31.2,30.03,31.2,29.82,50501,153637083.2,4.42,-3.84,-1.2,15.78,001333
2022-12-20,30.0,30.18,30.6,29.8,32649,98671945.84,2.66,0.5,0.15,10.2,001333
2022-12-21,29.89,28.88,30.18,28.84,46585,136402900.02,4.44,-4.31,-1.3,14.56,001333
2022-12-22,28.96,28.59,29.48,28.23,47050,135522976.9,4.33,-1.0,-0.29,14.7,001333
2022-12-23,28.43,27.52,28.44,27.3,41745,116079841.05,3.99,-3.74,-1.07,13.05,001333
2022-12-26,27.41,28.04,28.23,27.41,33146,92454532.39,2.98,1.89,0.52,10.36,001333
2022-12-27,28.08,28.76,29.18,28.01,48281,138502916.35,4.17,2.57,0.72,15.09,001333
2022-12-28,28.4,28.88,29.5,28.4,48304,140332316.66,3.82,0.42,0.12,15.09,001333
2022-12-29,28.11,27.87,29.11,27.86,41263,116930398.91,4.33,-3.5,-1.01,12.89,001333
2022-12-30,27.95,28.95,28.98,27.75,42164,119551208.13,4.41,3.88,1.08,13.18,001333
2023-01-03,28.66,29.42,29.42,28.54,42227,122707896.93,3.04,1.62,0.47,13.2,001333
2023-01-04,29.22,28.88,29.22,28.63,34830,100765085.06,2.01,-1.84,-0.54,10.88,001333
2023-01-05,28.9,29.01,29.18,28.45,36606,105249119.56,2.53,0.45,0.13,11.44,001333
2023-01-06,28.9,29.12,29.32,28.7,32752,95227664.7,2.14,0.38,0.11,10.23,001333
2023-01-09,29.3,29.5,29.93,29.22,39095,115240504.37,2.44,1.3,0.38,12.22,001333
2023-01-10,29.3,29.19,29.9,29.17,36799,108507863.89,2.47,-1.05,-0.31,11.5,001333
2023-01-11,29.01,28.29,29.2,28.28,32363,92829648.2,3.15,-3.08,-0.9,10.11,001333
2023-01-12,28.22,28.08,28.53,27.89,21413,60318078.83,2.26,-0.74,-0.21,6.69,001333
2023-01-13,28.22,28.24,28.45,28.09,15089,42614720.6,1.28,0.57,0.16,4.72,001333
2023-01-16,28.3,28.42,28.75,28.22,19681,56086960.68,1.88,0.64,0.18,6.15,001333
